<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTCUSD;D;20220112;000000;42728.8000000;44348.5000000;42480.0000000;43927.8000000;2848
BTCUSD;D;20220113;000000;43927.8000000;44420.1000000;42352.0000000;42550.0000000;2960
BTCUSD;D;20220114;000000;42550.0000000;43473.1000000;41800.0000000;43090.0000000;2712
BTCUSD;D;20220115;000000;43090.0000000;43791.6000000;42600.0000000;43111.5000000;976
BTCUSD;D;20220116;000000;43111.5000000;43463.8000000;42614.9000000;43114.5000000;1264
BTCUSD;D;20220117;000000;43114.5000000;43200.6000000;41579.2000000;42248.1000000;1677
BTCUSD;D;20220118;000000;42248.0000000;42667.0000000;41288.0000000;42383.0000000;1862
BTCUSD;D;20220119;000000;42371.3000000;42577.8000000;41159.0000000;41686.2000000;1920
BTCUSD;D;20220120;000000;41686.2000000;43497.4000000;40577.1000000;40686.9000000;3096
BTCUSD;D;20220121;000000;40686.9000000;41115.7000000;35409.7000000;36468.4000000;8877
BTCUSD;D;20220122;000000;36446.2000000;36814.5000000;34007.7000000;35067.6000000;5383
BTCUSD;D;20220123;000000;35070.8000000;36500.0000000;34613.3000000;36277.5000000;2386
BTCUSD;D;20220124;000000;36270.1000000;37500.0000000;32940.1000000;36699.5000000;7640
BTCUSD;D;20220125;000000;36699.5000000;37552.8000000;35685.3000000;36987.8000000;3187
BTCUSD;D;20220126;000000;36994.6000000;38899.9000000;36251.2000000;36827.6000000;5526
BTCUSD;D;20220127;000000;36827.7000000;37242.5000000;35548.5000000;37200.5000000;4276
BTCUSD;D;20220128;000000;37168.0000000;37999.9000000;36172.3000000;37737.9000000;2663
BTCUSD;D;20220129;000000;37735.7000000;38719.5000000;37275.7000000;38164.9000000;1738
BTCUSD;D;20220130;000000;38188.3000000;38358.0000000;37389.0000000;37930.1000000;1038
BTCUSD;D;20220131;000000;37914.0000000;38786.0000000;36667.5000000;38512.1000000;2521
BTCUSD;D;20220201;000000;38512.0000000;39290.0000000;38050.0000000;38719.9000000;3336
BTCUSD;D;20220202;000000;38721.4000000;38878.8000000;36600.0000000;36903.3000000;2726
BTCUSD;D;20220203;000000;36921.5000000;37389.0000000;36269.8000000;37324.4000000;1722
BTCUSD;D;20220204;000000;37324.3000000;41774.0000000;37073.9000000;41585.5000000;4270
BTCUSD;D;20220205;000000;41597.2000000;41926.4000000;40883.7000000;41419.0000000;2211
BTCUSD;D;20220206;000000;41419.0000000;42694.5000000;41141.9000000;42419.5000000;1818
BTCUSD;D;20220207;000000;42426.1000000;44528.6000000;41697.4000000;43867.2000000;4598
BTCUSD;D;20220208;000000;43873.1000000;45500.0000000;42709.6000000;44079.1000000;3421
BTCUSD;D;20220209;000000;44083.1000000;44831.0000000;43187.2000000;44420.0000000;3210
BTCUSD;D;20220210;000000;44420.1000000;45900.0000000;43228.0000000;43537.5000000;5479
BTCUSD;D;20220211;000000;43537.5000000;43944.9000000;42000.0000000;42400.2000000;3361
BTCUSD;D;20220212;000000;42400.1000000;43038.2000000;41760.6000000;42241.0000000;1940
BTCUSD;D;20220213;000000;42241.1000000;42768.5000000;41893.1000000;42062.6000000;1125
BTCUSD;D;20220214;000000;42062.5000000;42852.0000000;41573.1000000;42563.5000000;1918
BTCUSD;D;20220215;000000;42563.4000000;44770.8000000;42469.6000000;44563.1000000;2191
BTCUSD;D;20220216;000000;44563.1000000;44580.2000000;43236.5000000;43873.1000000;1753
BTCUSD;D;20220217;000000;43873.0000000;44179.4000000;40100.0000000;40543.9000000;3690
BTCUSD;D;20220218;000000;40547.4000000;40957.3000000;39455.6000000;40007.4000000;2829
BTCUSD;D;20220219;000000;40007.4000000;40450.0000000;39669.9000000;40095.8000000;883
BTCUSD;D;20220220;000000;40094.3000000;40135.1000000;38000.0000000;38400.0000000;2788
BTCUSD;D;20220221;000000;38400.1000000;39490.9000000;36782.6000000;37019.2000000;4648
BTCUSD;D;20220222;000000;37024.2000000;38418.6000000;36366.0000000;38256.3000000;3384
BTCUSD;D;20220223;000000;38256.3000000;39250.0000000;37086.6000000;37250.1000000;3228
BTCUSD;D;20220224;000000;37250.1000000;39739.9000000;34333.2000000;38340.8000000;10271
BTCUSD;D;20220225;000000;38343.6000000;39700.0000000;38032.3000000;39233.5000000;3275
BTCUSD;D;20220226;000000;39233.5000000;40277.9000000;38601.4000000;39120.2000000;2105
BTCUSD;D;20220227;000000;39120.2000000;39888.0000000;37029.8000000;37709.1000000;3516
BTCUSD;D;20220228;000000;37709.2000000;44194.2000000;37447.6000000;43194.7000000;7314
BTCUSD;D;20220301;000000;43188.4000000;44955.9000000;42841.4000000;44427.9000000;7672
BTCUSD;D;20220302;000000;44428.0000000;45349.0000000;43357.1000000;43922.5000000;5010
BTCUSD;D;20220303;000000;43922.2000000;44085.4000000;41822.8000000;42465.0000000;4385
BTCUSD;D;20220304;000000;42465.0000000;42499.9000000;38586.3000000;39137.5000000;7394
BTCUSD;D;20220305;000000;39137.4000000;39624.6000000;38618.6000000;39396.4000000;1543
BTCUSD;D;20220306;000000;39396.3000000;39678.9000000;38114.2000000;38416.3000000;2535
BTCUSD;D;20220307;000000;38420.4000000;39545.0000000;37159.4000000;38024.0000000;4162
BTCUSD;D;20220308;000000;38009.8000000;39373.0000000;37888.0000000;38752.6000000;3727
BTCUSD;D;20220309;000000;38752.6000000;42590.6000000;38682.0000000;41965.3000000;5254
BTCUSD;D;20220310;000000;41959.0000000;42041.8000000;38576.0000000;39435.8000000;4644
BTCUSD;D;20220311;000000;39435.8000000;40222.4000000;38251.5000000;38732.1000000;3505
BTCUSD;D;20220312;000000;38727.7000000;39499.8000000;38699.0000000;38785.0000000;1553
BTCUSD;D;20220313;000000;38785.0000000;39300.0000000;37593.9000000;37788.4000000;2300
BTCUSD;D;20220314;000000;37783.7000000;39899.8000000;37584.5000000;39689.2000000;3451
BTCUSD;D;20220315;000000;39689.2000000;39900.0000000;38170.0000000;39325.4000000;2580
BTCUSD;D;20220316;000000;39321.7000000;41706.8000000;38807.5000000;41124.0000000;6599
BTCUSD;D;20220317;000000;41129.9000000;41469.1000000;40549.1000000;40945.6000000;2322
BTCUSD;D;20220318;000000;40941.1000000;42368.6000000;40179.1000000;41775.1000000;2584
BTCUSD;D;20220319;000000;41778.7000000;42379.6000000;41537.5000000;42218.0000000;1298
BTCUSD;D;20220320;000000;42218.0000000;42308.2000000;40945.0000000;41289.0000000;1967
BTCUSD;D;20220321;000000;41286.1000000;41572.4000000;40510.1000000;41014.3000000;1954
BTCUSD;D;20220322;000000;41014.3000000;43402.6000000;40916.3000000;42377.8000000;3337
BTCUSD;D;20220323;000000;42377.7000000;43010.6000000;41811.1000000;42910.3000000;2208
BTCUSD;D;20220324;000000;42910.2000000;44246.9000000;42637.4000000;43989.0000000;2598
BTCUSD;D;20220325;000000;43989.0000000;45105.0000000;43604.8000000;44315.5000000;3654
BTCUSD;D;20220326;000000;44315.5000000;44800.0000000;44135.1000000;44548.0000000;1165
BTCUSD;D;20220327;000000;44547.2000000;46976.1000000;44439.4000000;46855.2000000;1896
BTCUSD;D;20220328;000000;46855.3000000;48200.0000000;46683.5000000;47137.9000000;3417
BTCUSD;D;20220329;000000;47138.3000000;48123.0000000;46912.5000000;47440.2000000;1877
BTCUSD;D;20220330;000000;47440.3000000;47707.9000000;46570.6000000;47059.3000000;1737
BTCUSD;D;20220331;000000;47079.2000000;47598.0000000;45250.0000000;45524.3000000;2320
BTCUSD;D;20220401;000000;45523.5000000;46710.9000000;44257.6000000;46312.0000000;4181
BTCUSD;D;20220402;000000;46312.0000000;47200.0000000;45666.1000000;45828.6000000;1420
BTCUSD;D;20220403;000000;45828.6000000;47444.9000000;45566.0000000;46423.4000000;1246
BTCUSD;D;20220404;000000;46424.2000000;46888.0000000;45153.0000000;46617.1000000;1911
BTCUSD;D;20220405;000000;46617.1000000;47188.4000000;45377.0000000;45479.2000000;1883
BTCUSD;D;20220406;000000;45498.3000000;45534.3000000;43123.7000000;43179.4000000;4589
BTCUSD;D;20220407;000000;43179.5000000;43920.8000000;42750.0000000;43469.8000000;1565
BTCUSD;D;20220408;000000;43469.8000000;43968.7000000;42126.0000000;42282.6000000;2239
BTCUSD;D;20220409;000000;42282.6000000;42805.1000000;42111.0000000;42764.0000000;622
BTCUSD;D;20220410;000000;42781.7000000;43416.4000000;41805.4000000;42160.0000000;1121
BTCUSD;D;20220411;000000;42164.9000000;42411.0000000;39240.0000000;39534.6000000;3301
BTCUSD;D;20220412;000000;39530.5000000;40683.4000000;39269.4000000;40078.7000000;2170
BTCUSD;D;20220413;000000;40078.7000000;41548.4000000;39598.0000000;41150.0000000;2414
BTCUSD;D;20220414;000000;41150.0000000;41480.0000000;39600.0000000;39954.9000000;1895
BTCUSD;D;20220415;000000;39953.7000000;40890.3000000;39800.0000000;40569.9000000;1177
BTCUSD;D;20220416;000000;40570.0000000;40708.8000000;40011.9000000;40381.0000000;589
BTCUSD;D;20220417;000000;40381.1000000;40652.8000000;39556.0000000;39681.2000000;982
BTCUSD;D;20220418;000000;39680.5000000;41067.3000000;38570.0000000;40811.3000000;2627
BTCUSD;D;20220419;000000;40811.3000000;41825.8000000;40600.0000000;41506.2000000;1433
BTCUSD;D;20220420;000000;41506.2000000;42235.7000000;40900.8000000;41369.9000000;1847
BTCUSD;D;20220421;000000;41370.0000000;42950.0000000;39800.6000000;40484.1000000;3323
BTCUSD;D;20220422;000000;40479.1000000;40791.3000000;39139.0000000;39715.9000000;2215
BTCUSD;D;20220423;000000;39713.5000000;39958.4000000;39310.0000000;39435.6000000;814
BTCUSD;D;20220424;000000;39439.3000000;39911.0000000;39015.8000000;39467.9000000;1139
BTCUSD;D;20220425;000000;39456.7000000;40614.5000000;38200.5000000;40438.5000000;4131
BTCUSD;D;20220426;000000;40438.4000000;40776.9000000;37672.0000000;38121.7000000;4451
BTCUSD;D;20220427;000000;38121.7000000;39446.8000000;37909.4000000;39249.9000000;3385
BTCUSD;D;20220428;000000;39249.9000000;40349.8000000;38884.4000000;39752.8000000;3135
BTCUSD;D;20220429;000000;39749.8000000;39920.7000000;38131.8000000;38599.5000000;2451
BTCUSD;D;20220430;000000;38597.5000000;38777.4000000;37608.7000000;37660.8000000;1090
BTCUSD;D;20220501;000000;37660.7000000;38660.0000000;37399.4000000;38474.1000000;1634
BTCUSD;D;20220502;000000;38470.8000000;39169.4000000;38011.0000000;38499.9000000;2642
BTCUSD;D;20220503;000000;38499.9000000;38645.1000000;37507.9000000;37727.9000000;1875
BTCUSD;D;20220504;000000;37727.9000000;40029.8000000;37674.8000000;39682.8000000;3073
BTCUSD;D;20220505;000000;39677.6000000;39832.0000000;35407.0000000;36542.6000000;5104
BTCUSD;D;20220506;000000;36540.4000000;36647.0000000;35280.0000000;36017.4000000;2898
BTCUSD;D;20220507;000000;36017.4000000;36105.9000000;34755.0000000;35463.0000000;1293
BTCUSD;D;20220508;000000;35463.1000000;35495.0000000;33700.0000000;34024.2000000;3717
BTCUSD;D;20220509;000000;34028.3000000;34214.1000000;30050.0000000;30075.5000000;11297
BTCUSD;D;20220510;000000;30052.6000000;32648.6000000;29755.0000000;30999.9000000;10419
BTCUSD;D;20220511;000000;30999.9000000;32132.0000000;27700.0000000;28994.1000000;14866
BTCUSD;D;20220512;000000;28998.2000000;30075.9000000;25332.8000000;28943.4000000;12159
BTCUSD;D;20220513;000000;28943.5000000;30966.0000000;28684.5000000;29222.6000000;4290
BTCUSD;D;20220514;000000;29232.8000000;30264.0000000;28600.5000000;30048.2000000;2750
BTCUSD;D;20220515;000000;30051.7000000;31390.0000000;29452.6000000;31296.9000000;1580
BTCUSD;D;20220516;000000;31294.5000000;31294.5000000;29060.0000000;29826.1000000;3703
BTCUSD;D;20220517;000000;29826.1000000;30742.0000000;29403.0000000;30408.3000000;2811
BTCUSD;D;20220518;000000;30408.4000000;30653.1000000;28589.1000000;28664.3000000;4178
BTCUSD;D;20220519;000000;28657.6000000;30503.7000000;28649.2000000;30280.7000000;3723
BTCUSD;D;20220520;000000;30283.7000000;30721.2000000;28700.1000000;29167.5000000;3718
BTCUSD;D;20220521;000000;29161.6000000;29606.3000000;28927.3000000;29403.5000000;1030
BTCUSD;D;20220522;000000;29394.4000000;30500.0000000;29225.7000000;30268.0000000;1862
BTCUSD;D;20220523;000000;30264.4000000;30630.7000000;28829.5000000;29070.0000000;3027
BTCUSD;D;20220524;000000;29070.0000000;29819.7000000;28635.3000000;29631.8000000;2806
BTCUSD;D;20220525;000000;29628.0000000;30188.9000000;29309.0000000;29520.3000000;2831
BTCUSD;D;20220526;000000;29519.4000000;29854.0000000;27505.0000000;29186.9000000;4963
BTCUSD;D;20220527;000000;29165.9000000;29386.5000000;28250.0000000;28580.0000000;4411
BTCUSD;D;20220528;000000;28580.0000000;29229.0000000;28500.1000000;29020.0000000;1175
BTCUSD;D;20220529;000000;29020.1000000;29555.0000000;28820.0000000;29450.4000000;1292
BTCUSD;D;20220530;000000;29450.5000000;32186.4000000;29281.8000000;31711.7000000;5654
BTCUSD;D;20220531;000000;31710.4000000;32400.0000000;31183.7000000;31780.9000000;3471
BTCUSD;D;20220601;000000;31781.0000000;31929.0000000;29328.6000000;29790.0000000;5171
BTCUSD;D;20220602;000000;29790.0000000;31449.2000000;29572.8000000;30427.0000000;2470
BTCUSD;D;20220603;000000;30431.3000000;30658.9000000;29255.0000000;29676.4000000;2473
BTCUSD;D;20220604;000000;29676.4000000;29954.5000000;29450.1000000;29850.0000000;783
BTCUSD;D;20220605;000000;29850.8000000;30162.4000000;29514.0000000;29907.6000000;964
BTCUSD;D;20220606;000000;29907.6000000;31725.6000000;29881.9000000;31356.3000000;3447
BTCUSD;D;20220607;000000;31353.1000000;31550.0000000;29200.2000000;31098.6000000;5749
BTCUSD;D;20220608;000000;31097.2000000;31296.5000000;29848.0000000;30190.8000000;2830
BTCUSD;D;20220609;000000;30190.8000000;30666.0000000;29892.2000000;30075.3000000;1940
BTCUSD;D;20220610;000000;30085.3000000;30327.6000000;28845.2000000;29054.9000000;4353
BTCUSD;D;20220611;000000;29056.2000000;29411.7000000;28095.9000000;28380.2000000;2318
BTCUSD;D;20220612;000000;28395.9000000;28500.8000000;26506.5000000;26569.6000000;3667
BTCUSD;D;20220613;000000;26542.2000000;26853.2000000;21930.4000000;22460.1000000;17333
BTCUSD;D;20220614;000000;22460.0000000;23309.0000000;20824.0000000;22111.0000000;10473
BTCUSD;D;20220615;000000;22115.0000000;22773.3000000;20089.0000000;22559.6000000;14784
BTCUSD;D;20220616;000000;22557.0000000;22950.0000000;20200.0000000;20366.3000000;7892
BTCUSD;D;20220617;000000;20366.3000000;21327.2000000;20231.3000000;20432.9000000;6404
BTCUSD;D;20220618;000000;20440.3000000;20740.1000000;17600.0000000;18950.0000000;13006
BTCUSD;D;20220619;000000;18950.0000000;20799.9000000;17911.0000000;20555.5000000;9586
BTCUSD;D;20220620;000000;20550.1000000;21038.3000000;19625.0000000;20550.0000000;7167
BTCUSD;D;20220621;000000;20551.2000000;21698.9000000;20323.6000000;20701.9000000;5232
BTCUSD;D;20220622;000000;20704.1000000;20860.1000000;19750.0000000;19951.3000000;6092
BTCUSD;D;20220623;000000;19951.3000000;21200.0000000;19880.4000000;21086.7000000;3813
BTCUSD;D;20220624;000000;21090.8000000;21534.5000000;20731.1000000;21210.7000000;4923
BTCUSD;D;20220625;000000;21221.6000000;21589.0000000;20888.8000000;21474.5000000;1836
BTCUSD;D;20220626;000000;21476.8000000;21867.0000000;20957.0000000;21023.3000000;1913
BTCUSD;D;20220627;000000;21023.4000000;21528.7000000;20505.5000000;20716.3000000;3974
BTCUSD;D;20220628;000000;20716.3000000;21188.5000000;20165.3000000;20251.6000000;3251
BTCUSD;D;20220629;000000;20252.5000000;20397.0000000;19828.7000000;20086.2000000;4367
BTCUSD;D;20220630;000000;20094.0000000;20139.8000000;18617.5000000;19949.9000000;5392
BTCUSD;D;20220701;000000;19949.8000000;20878.3000000;18950.0000000;19245.3000000;5954
BTCUSD;D;20220702;000000;19250.8000000;19430.4000000;18969.6000000;19226.9000000;1293
BTCUSD;D;20220703;000000;19226.9000000;19684.3000000;18738.6000000;19293.5000000;2227
BTCUSD;D;20220704;000000;19292.8000000;20325.0000000;19033.6000000;20207.5000000;3479
BTCUSD;D;20220705;000000;20210.8000000;20732.1000000;19300.0000000;20169.1000000;5162
BTCUSD;D;20220706;000000;20169.0000000;20583.0000000;19750.1000000;20542.7000000;3214
BTCUSD;D;20220707;000000;20541.0000000;21826.0000000;20236.5000000;21615.4000000;5511
BTCUSD;D;20220708;000000;21617.6000000;22498.0000000;21183.9000000;21582.6000000;5110
BTCUSD;D;20220709;000000;21580.9000000;21955.0000000;21316.7000000;21579.1000000;1662
BTCUSD;D;20220710;000000;21581.7000000;21590.6000000;20620.3000000;20830.3000000;2744
BTCUSD;D;20220711;000000;20830.3000000;20847.4000000;19870.5000000;19947.0000000;3526
BTCUSD;D;20220712;000000;19943.3000000;20036.3000000;19214.1000000;19307.9000000;3986
BTCUSD;D;20220713;000000;19305.8000000;20332.3000000;18900.0000000;20233.6000000;5490
BTCUSD;D;20220714;000000;20222.3000000;20894.5000000;19609.4000000;20573.7000000;4242
BTCUSD;D;20220715;000000;20575.3000000;21178.0000000;20375.3000000;20825.3000000;3351
BTCUSD;D;20220716;000000;20824.8000000;21566.4000000;20480.0000000;21204.4000000;3421
BTCUSD;D;20220717;000000;21190.3000000;21664.7000000;20748.7000000;20793.2000000;2455
BTCUSD;D;20220718;000000;20790.9000000;22766.2000000;20769.3000000;22450.1000000;7082
BTCUSD;D;20220719;000000;22450.0000000;23782.9000000;21600.0000000;23411.0000000;8067
BTCUSD;D;20220720;000000;23411.0000000;24264.6000000;22905.6000000;23242.4000000;6719
BTCUSD;D;20220721;000000;23220.8000000;23428.8000000;22351.1000000;23155.6000000;4328
BTCUSD;D;20220722;000000;23152.3000000;23744.0000000;22517.3000000;22688.0000000;3900
BTCUSD;D;20220723;000000;22688.0000000;22998.5000000;21950.3000000;22461.8000000;2665
BTCUSD;D;20220724;000000;22461.5000000;23000.0000000;22264.6000000;22584.2000000;2840
BTCUSD;D;20220725;000000;22586.1000000;22660.9000000;21252.5000000;21299.7000000;3794
BTCUSD;D;20220726;000000;21299.7000000;21325.0000000;20696.0000000;21264.4000000;4306
BTCUSD;D;20220727;000000;21264.4000000;23100.0000000;21048.1000000;22964.3000000;5695
BTCUSD;D;20220728;000000;22965.3000000;24198.8000000;22487.9000000;23858.7000000;6009
BTCUSD;D;20220729;000000;23850.3000000;24499.3000000;23442.9000000;23776.3000000;4585
BTCUSD;D;20220730;000000;23784.6000000;24699.8000000;23525.6000000;23642.9000000;3210
BTCUSD;D;20220731;000000;23646.5000000;24175.0000000;23251.2000000;23321.0000000;2351
BTCUSD;D;20220801;000000;23321.1000000;23524.8000000;22866.4000000;23275.0000000;3186
BTCUSD;D;20220802;000000;23275.0000000;23469.1000000;22649.1000000;22994.0000000;3521
BTCUSD;D;20220803;000000;22994.0000000;23650.0000000;22700.0000000;22827.9000000;4136
BTCUSD;D;20220804;000000;22827.7000000;23225.0000000;22400.0000000;22622.5000000;3218
BTCUSD;D;20220805;000000;22621.6000000;23477.7000000;22592.5000000;23325.7000000;5273
BTCUSD;D;20220806;000000;23313.9000000;23341.8000000;22926.0000000;22955.7000000;1677
BTCUSD;D;20220807;000000;22960.8000000;23400.0000000;22845.7000000;23179.5000000;1858
BTCUSD;D;20220808;000000;23179.5000000;24285.3000000;23168.2000000;23822.3000000;3649
BTCUSD;D;20220809;000000;23819.2000000;23911.3000000;22890.3000000;23162.4000000;2969
BTCUSD;D;20220810;000000;23162.4000000;24200.0000000;22685.0000000;23958.8000000;5640
BTCUSD;D;20220811;000000;23960.0000000;24901.0000000;23862.1000000;23956.2000000;4554
BTCUSD;D;20220812;000000;23956.2000000;24472.4000000;23600.0000000;24416.7000000;3187
BTCUSD;D;20220813;000000;24416.7000000;24887.3000000;24304.4000000;24446.0000000;2445
BTCUSD;D;20220814;000000;24452.0000000;25045.7000000;24168.0000000;24313.6000000;2007
BTCUSD;D;20220815;000000;24315.3000000;25200.0000000;23789.5000000;24107.4000000;3987
BTCUSD;D;20220816;000000;24102.9000000;24249.6000000;23673.1000000;23867.0000000;4075
BTCUSD;D;20220817;000000;23867.0000000;24438.0000000;23193.1000000;23336.2000000;4532
BTCUSD;D;20220818;000000;23336.2000000;23590.0000000;23106.4000000;23192.3000000;1905
BTCUSD;D;20220819;000000;23192.4000000;23192.4000000;20805.0000000;20832.2000000;6697
BTCUSD;D;20220820;000000;20833.2000000;21368.4000000;20778.0000000;21139.9000000;2228
BTCUSD;D;20220821;000000;21139.8000000;21812.8000000;21062.9000000;21514.4000000;2572
